time;gFx;gFy;gFz;Latitude;Longitude;Speed (m/s);Altitude (m);
44,244635;0,0528;0,1749;0,6889;55,74833333;48,74334333;1,11488831;193,10000000;
44,344893;0,0840;0,2981;0,5560;55,74833333;48,74334333;1,11488831;193,10000000;
44,445152;0,3508;0,3293;1,0691;55,74833333;48,74334333;1,11488831;193,30000000;
44,545435;0,2726;0,1857;1,2616;55,74833667;48,74336167;1,12106502;193,30000000;
44,645691;0,2658;0,2140;0,8893;55,74833667;48,74336167;1,12106502;193,30000000;
44,746608;0,0518;0,1524;0,6899;55,74833667;48,74336167;1,12106502;193,30000000;
44,848101;0,0176;0,3498;0,7828;55,74833667;48,74336167;1,12106502;193,30000000;
44,948356;-0,1427;0,3665;0,8844;55,74833667;48,74336167;1,12106502;193,30000000;
45,048459;-0,0645;0,2824;1,2909;55,74833667;48,74336167;1,12106502;193,30000000;
45,148997;-0,0733;0,1114;0,8570;55,74833667;48,74336167;1,12106502;193,30000000;
45,249507;0,2033;0,0860;0,6205;55,74833667;48,74336167;1,12106502;193,30000000;
45,351846;0,0704;0,1251;0,5844;55,74833667;48,74336167;1,12106502;193,70000000;
45,449464;0,4476;0,2287;1,4277;55,74834500;48,74337333;1,13702142;193,70000000;
45,549766;0,3117;0,2717;1,2274;55,74834500;48,74337333;1,13702142;193,70000000;
45,649967;0,2590;0,2580;1,1668;55,74834500;48,74337333;1,13702142;193,70000000;
45,750234;0,0792;0,1788;0,7212;55,74834500;48,74337333;1,13702142;193,70000000;
45,850418;-0,1026;0,3489;0,5512;55,74834500;48,74337333;1,13702142;193,70000000;
45,951360;-0,1261;0,4945;0,9508;55,74834500;48,74337333;1,13702142;193,70000000;
46,051537;-0,1280;0,4769;1,3290;55,74834500;48,74337333;1,13702142;193,70000000;
46,151648;-0,3020;0,1329;1,0847;55,74834500;48,74337333;1,13702142;193,70000000;
46,251915;0,1016;0,2072;0,6841;55,74834500;48,74337333;1,13702142;193,70000000;
46,353390;0,0821;0,2961;0,5766;55,74834500;48,74337333;1,13702142;194,20000000;
46,452266;0,2482;0,4456;0,9127;55,74835500;48,74339000;1,19209671;194,20000000;
46,552570;0,1945;0,2199;1,2557;55,74835500;48,74339000;1,19209671;194,20000000;
46,652730;0,1612;0,2541;1,0994;55,74835500;48,74339000;1,19209671;194,20000000;
46,752958;0,0880;0,2062;0,7486;55,74835500;48,74339000;1,19209671;194,20000000;
46,853519;0,1446;0,4310;0,6577;55,74835500;48,74339000;1,19209671;194,20000000;
46,953539;-0,1094;0,5101;0,9098;55,74835500;48,74339000;1,19209671;194,20000000;
47,053666;-0,2287;0,4613;1,1795;55,74835500;48,74339000;1,19209671;194,20000000;
47,153833;-0,1466;0,1046;1,0368;55,74835500;48,74339000;1,19209671;194,20000000;
47,254129;0,0645;0,1495;0,7554;55,74835500;48,74339000;1,19209671;194,20000000;
47,358753;0,1046;0,2824;0,5570;55,74835500;48,74339000;1,19209671;194,90000000;
47,455000;0,2853;0,4710;0,9890;55,74837000;48,74339667;1,21062672;194,90000000;
47,555389;0,2521;0,2433;1,1736;55,74837000;48,74339667;1,21062672;194,90000000;
47,655145;0,3606;0,1642;1,2323;55,74837000;48,74339667;1,21062672;194,90000000;
47,755854;0,1622;0,1612;0,7056;55,74837000;48,74339667;1,21062672;194,90000000;
47,856189;-0,0537;0,2150;0,6616;55,74837000;48,74339667;1,21062672;194,90000000;
47,956643;-0,4270;0,3469;0,8463;55,74837000;48,74339667;1,21062672;194,90000000;
48,056886;-0,4143;0,2306;1,4942;55,74837000;48,74339667;1,21062672;194,90000000;
48,157015;-0,1485;-0,0127;1,3623;55,74837000;48,74339667;1,21062672;194,90000000;
48,257183;0,1505;0,1143;0,9401;55,74837000;48,74339667;1,21062672;194,90000000;
48,362537;0,1163;0,2023;0,5365;55,74837000;48,74339667;1,21062672;195,30000000;
48,458718;0,3264;0,5385;0,6391;55,74837833;48,74341167;1,21371496;195,30000000;
48,559069;0,0772;0,1094;1,5196;55,74837833;48,74341167;1,21371496;195,30000000;
48,659381;-0,0557;-0,0322;1,5294;55,74837833;48,74341167;1,21371496;195,30000000;
48,759706;0,1456;0,1652;0,8072;55,74837833;48,74341167;1,21371496;195,30000000;
48,860238;-0,1202;0,2883;0,5013;55,74837833;48,74341167;1,21371496;195,30000000;
48,960534;-0,1534;0,4730;0,6880;55,74837833;48,74341167;1,21371496;195,30000000;
49,060912;-0,3557;0,2814;1,5978;55,74837833;48,74341167;1,21371496;195,30000000;
49,161287;-0,0958;0,1134;1,8128;55,74837833;48,74341167;1,21371496;195,30000000;
49,261660;0,0958;0,1906;0,9890;55,74837833;48,74341167;1,21371496;195,30000000;
49,362430;0,0919;0,1280;0,6596;55,74837833;48,74341167;1,21371496;195,30000000;
49,463241;0,1515;0,3498;0,5482;55,74837833;48,74341167;1,21371496;195,90000000;
49,563935;0,3538;0,3557;1,0818;55,74839167;48,74342500;1,20239115;195,90000000;
49,664607;0,1446;0,1212;1,6046;55,74839167;48,74342500;1,20239115;195,90000000;
49,764942;0,2326;0,1055;0,8482;55,74839167;48,74342500;1,20239115;195,90000000;
49,865447;-0,2707;0,0557;0,4779;55,74839167;48,74342500;1,20239115;195,90000000;
49,966188;-0,2609;0,3694;0,6127;55,74839167;48,74342500;1,20239115;195,90000000;
50,065610;-0,1798;0,2678;1,4395;55,74839167;48,74342500;1,20239115;195,90000000;
50,166116;0,0391;0,0831;1,8225;55,74839167;48,74342500;1,20239115;195,90000000;
50,266480;0,1251;0,1046;1,1072;55,74839167;48,74342500;1,20239115;195,90000000;
50,366842;-0,0098;0,0665;0,4515;55,74839167;48,74342500;1,20239115;196,70000000;
50,467136;0,1427;0,3938;0,5111;55,74840833;48,74344000;1,22709775;196,70000000;
50,567444;0,2912;0,2248;1,1951;55,74840833;48,74344000;1,22709775;196,70000000;
50,667774;0,2463;0,2570;1,5372;55,74840833;48,74344000;1,22709775;196,70000000;
50,768960;0,1251;0,2609;0,5746;55,74840833;48,74344000;1,22709775;196,70000000;
50,868333;-0,0274;0,2111;0,5951;55,74840833;48,74344000;1,22709775;196,70000000;
50,969411;-0,1114;0,4788;0,7661;55,74840833;48,74344000;1,22709775;196,70000000;
51,070125;-0,2345;0,4153;1,2079;55,74840833;48,74344000;1,22709775;196,70000000;
51,170919;0,0410;0,4495;1,3662;55,74840833;48,74344000;1,22709775;196,70000000;
51,270266;0,1603;0,2609;0,9772;55,74840833;48,74344000;1,22709775;196,70000000;
51,370983;0,0723;0,1661;0,6508;55,74840833;48,74344000;1,22709775;196,90000000;
51,472126;0,1485;0,3713;0,6059;55,74841833;48,74345667;1,25077498;196,90000000;
51,572448;0,3078;0,3518;1,1219;55,74841833;48,74345667;1,25077498;196,90000000;
51,672615;0,2883;0,3381;1,2606;55,74841833;48,74345667;1,25077498;196,90000000;
51,772938;0,2081;0,3655;0,8424;55,74841833;48,74345667;1,25077498;196,90000000;
51,874105;-0,1202;0,2463;0,5472;55,74841833;48,74345667;1,25077498;196,90000000;
51,974482;-0,1251;0,4573;0,6684;55,74841833;48,74345667;1,25077498;196,90000000;
52,075246;-0,0840;0,4046;1,3134;55,74841833;48,74345667;1,25077498;196,90000000;
52,175885;0,0625;0,2961;1,5450;55,74841833;48,74345667;1,25077498;196,90000000;
52,276693;0,1290;0,2511;0,9303;55,74841833;48,74345667;1,25077498;196,90000000;
52,382859;0,1026;0,2375;0,5922;55,74841833;48,74345667;1,25077498;197,10000000;
52,477744;0,1329;0,4886;0,6528;55,74842833;48,74347000;1,27496696;197,10000000;
52,578046;0,2599;0,3235;1,2665;55,74842833;48,74347000;1,27496696;197,10000000;
52,678521;0,1583;0,1710;1,5000;55,74842833;48,74347000;1,27496696;197,10000000;
52,778833;0,3948;0,3977;0,7280;55,74842833;48,74347000;1,27496696;197,10000000;
52,879646;-0,0938;0,2746;0,4622;55,74842833;48,74347000;1,27496696;197,10000000;
52,979953;-0,0684;0,5140;0,7525;55,74842833;48,74347000;1,27496696;197,10000000;
53,080714;-0,1612;0,4485;1,2479;55,74842833;48,74347000;1,27496696;197,10000000;
53,181593;0,0547;0,2639;1,6779;55,74842833;48,74347000;1,27496696;197,10000000;
53,281597;0,0586;0,3127;0,9069;55,74842833;48,74347000;1,27496696;197,10000000;
53,382213;0,0919;0,2121;0,6997;55,74842833;48,74347000;1,27496696;197,30000000;
53,482119;0,1476;0,4300;0,5267;55,74843667;48,74349167;1,28989387;197,30000000;
53,582712;0,2971;0,2805;1,1776;55,74843667;48,74349167;1,28989387;197,30000000;
53,682996;0,1710;0,1886;1,3974;55,74843667;48,74349167;1,28989387;197,30000000;
53,783564;0,3186;0,3713;0,8189;55,74843667;48,74349167;1,28989387;197,30000000;
53,884440;-0,0684;0,2257;0,5570;55,74843667;48,74349167;1,28989387;197,30000000;
53,984765;-0,0528;0,4642;0,5639;55,74843667;48,74349167;1,28989387;197,30000000;
54,085556;-0,1114;0,4593;1,1707;55,74843667;48,74349167;1,28989387;197,30000000;
54,186604;0,1515;0,4173;1,6564;55,74843667;48,74349167;1,28989387;197,30000000;
54,288073;0,0752;0,4055;0,7241;55,74843667;48,74349167;1,28989387;197,30000000;
54,388303;0,0694;0,2228;0,7016;55,74843667;48,74349167;1,28989387;197,40000000;
54,488572;0,1241;0,3694;0,5336;55,74844500;48,74351167;1,31665945;197,40000000;
54,589478;0,4476;0,4505;0,9626;55,74844500;48,74351167;1,31665945;197,40000000;
54,689949;0,2355;0,3264;1,1961;55,74844500;48,74351167;1,31665945;197,40000000;
54,791168;0,1182;0,1857;1,0114;55,74844500;48,74351167;1,31665945;197,40000000;
54,892324;-0,0156;0,1984;0,7280;55,74844500;48,74351167;1,31665945;197,40000000;
54,992697;0,0127;0,4446;0,6626;55,74844500;48,74351167;1,31665945;197,40000000;
55,093834;-0,0303;0,5023;0,8727;55,74844500;48,74351167;1,31665945;197,40000000;
55,194242;-0,1349;0,4505;1,1991;55,74844500;48,74351167;1,31665945;197,40000000;
55,294469;-0,1417;0,0723;1,0515;55,74844500;48,74351167;1,31665945;197,40000000;
55,394571;0,1691;0,1554;0,8414;55,74844500;48,74351167;1,31665945;197,50000000;
55,496577;0,1691;0,2824;0,4085;55,74845833;48,74351500;1,31048274;197,50000000;
55,596701;0,1779;0,4349;0,7632;55,74845833;48,74351500;1,31048274;197,50000000;
55,696991;0,3137;0,2248;1,2821;55,74845833;48,74351500;1,31048274;197,50000000;
55,797803;0,2316;0,1437;1,2587;55,74845833;48,74351500;1,31048274;197,50000000;
55,898140;-0,0029;0,1564;0,7515;55,74845833;48,74351500;1,31048274;197,50000000;
55,998558;-0,0186;0,3909;0,5453;55,74845833;48,74351500;1,31048274;197,50000000;
56,099466;-0,1808;0,4749;0,9362;55,74845833;48,74351500;1,31048274;197,50000000;
56,199618;-0,1593;0,4847;1,2479;55,74845833;48,74351500;1,31048274;197,50000000;
56,300094;-0,0440;0,0899;1,3857;55,74845833;48,74351500;1,31048274;197,50000000;
56,400318;0,1407;0,2189;0,8160;55,74845833;48,74351500;1,31048274;197,60000000;
56,501224;0,0958;0,2893;0,5756;55,74847167;48,74352333;1,27702582;197,60000000;
56,601448;0,3010;0,5433;0,7446;55,74847167;48,74352333;1,27702582;197,60000000;
56,702033;0,2941;0,3919;1,2704;55,74847167;48,74352333;1,27702582;197,60000000;
56,801342;0,2697;0,2502;1,2538;55,74847167;48,74352333;1,27702582;197,60000000;
56,902412;0,3489;0,3342;0,7192;55,74847167;48,74352333;1,27702582;197,60000000;
57,003049;-0,1720;0,2922;0,4202;55,74847167;48,74352333;1,27702582;197,60000000;
57,104225;-0,2091;0,5003;0,7407;55,74847167;48,74352333;1,27702582;197,60000000;
57,203996;-0,2795;0,3616;1,5978;55,74847167;48,74352333;1,27702582;197,60000000;
57,304600;0,0088;0,0909;1,7483;55,74847167;48,74352333;1,27702582;197,60000000;
57,405611;0,1094;0,1652;0,9157;55,74847167;48,74352333;1,27702582;197,60000000;
57,505954;-0,0068;0,1124;0,4788;55,74847667;48,74354000;1,26467252;197,60000000;
57,606559;0,3215;0,4339;0,4749;55,74847667;48,74354000;1,26467252;197,60000000;
57,707530;0,2619;0,1554;1,4522;55,74847667;48,74354000;1,26467252;197,60000000;
57,807798;0,1104;0,0547;1,7209;55,74847667;48,74354000;1,26467252;197,60000000;
57,908221;0,2775;0,2834;0,7437;55,74847667;48,74354000;1,26467252;197,60000000;
58,008646;-0,1935;0,2257;0,4280;55,74847667;48,74354000;1,26467252;197,60000000;
58,109246;-0,2287;0,5287;0,5922;55,74847667;48,74354000;1,26467252;197,60000000;
58,209738;-0,4192;0,2893;1,4961;55,74847667;48,74354000;1,26467252;197,60000000;
58,309347;-0,2844;0,0919;1,5948;55,74847667;48,74354000;1,26467252;197,60000000;
58,410477;0,2775;0,2609;0,9577;55,74847667;48,74354000;1,26467252;197,90000000;
58,511231;0,1612;0,2277;0,5424;55,74848500;48,74355667;1,21268559;197,90000000;
58,611604;0,2805;0,4437;0,5990;55,74848500;48,74355667;1,21268559;197,90000000;
58,712552;0,2668;0,3577;1,0642;55,74848500;48,74355667;1,21268559;197,90000000;
58,812672;0,2336;0,2414;1,4961;55,74848500;48,74355667;1,21268559;197,90000000;
58,912915;0,2042;0,2414;0,6567;55,74848500;48,74355667;1,21268559;197,90000000;
59,014688;-0,1134;0,2902;0,4349;55,74848500;48,74355667;1,21268559;197,90000000;
59,114556;-0,2052;0,5111;0,7583;55,74848500;48,74355667;1,21268559;197,90000000;
59,215022;-0,1065;0,5170;1,6359;55,74848500;48,74355667;1,21268559;197,90000000;
59,315700;-0,0655;0,0713;1,3925;55,74848500;48,74355667;1,21268559;197,90000000;
59,415882;0,2257;0,1642;0,8893;55,74848500;48,74355667;1,21268559;197,90000000;
59,516743;0,0342;0,1173;0,4818;55,74848500;48,74355667;1,21268559;197,90000000;
59,617342;0,4652;0,4378;0,5482;55,74848500;48,74355667;1,21268559;197,90000000;
59,718509;0,2766;0,1994;1,3066;55,74848500;48,74355667;1,21268559;197,90000000;
59,818810;-0,0342;-0,0059;1,6808;55,74848500;48,74355667;1,21268559;197,90000000;
59,919832;0,1779;0,2648;0,6567;55,74848500;48,74355667;1,21268559;197,90000000;
60,020267;-0,2814;0,2893;0,4974;55,74848500;48,74355667;1,21268559;197,90000000;
60,120508;-0,3420;0,4818;0,7808;55,74848500;48,74355667;1,21268559;197,90000000;
60,222577;-0,4339;0,2941;1,3808;55,74848500;48,74355667;1,21268559;197,90000000;
60,322904;-0,0928;0,0420;1,2079;55,74848500;48,74355667;1,21268559;197,90000000;
60,423755;0,0889;0,1749;0,9157;55,74848500;48,74355667;1,21268559;197,90000000;
60,524357;0,0674;0,1632;0,4974;55,74848500;48,74355667;1,21268559;197,90000000;
60,624643;0,4153;0,4280;0,7212;55,74848500;48,74355667;1,21268559;197,90000000;
60,725606;0,4085;0,2101;1,1776;55,74848500;48,74355667;1,21268559;197,90000000;
60,825683;0,0694;-0,0362;1,5323;55,74848500;48,74355667;1,21268559;197,90000000;
60,926426;0,1515;0,2326;0,7095;55,74848500;48,74355667;1,21268559;197,90000000;
61,026515;-0,1739;0,2619;0,4583;55,74848500;48,74355667;1,21268559;197,90000000;
61,127769;-0,2531;0,4446;0,7935;55,74848500;48,74355667;1,21268559;197,90000000;
61,228014;-0,2326;0,3743;1,6544;55,74848500;48,74355667;1,21268559;197,90000000;
61,328471;-0,1691;-0,0225;1,4297;55,74848500;48,74355667;1,21268559;197,90000000;
61,429178;0,1974;0,1358;0,9039;55,74848500;48,74355667;1,21268559;197,90000000;
61,529609;-0,0059;0,1309;0,4622;55,74848500;48,74355667;1,21268559;197,90000000;
61,631087;0,3518;0,4476;0,6215;55,74848500;48,74355667;1,21268559;197,90000000;
61,731039;0,3166;0,2902;1,1805;55,74848500;48,74355667;1,21268559;197,90000000;
61,831596;0,0342;-0,0332;1,6867;55,74848500;48,74355667;1,21268559;197,90000000;
61,932466;0,2736;0,2199;0,7319;55,74848500;48,74355667;1,21268559;197,90000000;
62,032593;-0,2824;0,1798;0,4046;55,74848500;48,74355667;1,21268559;197,90000000;
62,133312;-0,2922;0,4896;0,6332;55,74848500;48,74355667;1,21268559;197,90000000;
62,234070;-0,3577;0,3323;1,8010;55,74848500;48,74355667;1,21268559;197,90000000;
62,334505;-0,1603;0,1007;1,3681;55,74848500;48,74355667;1,21268559;197,90000000;
62,434653;0,1319;0,0528;1,0398;55,74848500;48,74355667;1,21268559;197,90000000;
62,535701;-0,0440;0,0899;0,4319;55,74850667;48,74356667;0,77259803;197,90000000;
62,636223;0,2267;0,4837;0,6567;55,74850667;48,74356667;0,77259803;197,90000000;
62,736464;0,2033;0,2863;1,2303;55,74850667;48,74356667;0,77259803;197,90000000;
62,837361;0,0303;0,0303;1,4864;55,74850667;48,74356667;0,77259803;197,90000000;
62,937611;0,0772;0,2140;0,7231;55,74850667;48,74356667;0,77259803;197,90000000;
63,038221;-0,2697;0,2365;0,5404;55,74850667;48,74356667;0,77259803;197,90000000;
63,138787;-0,2023;0,4251;0,6997;55,74850667;48,74356667;0,77259803;197,90000000;
63,239558;-0,2824;0,2951;1,7141;55,74850667;48,74356667;0,77259803;197,90000000;
63,339340;-0,0967;0,1094;1,3818;55,74850667;48,74356667;0,77259803;197,90000000;
63,440559;0,3235;0,1564;0,9196;55,74850667;48,74356667;0,77259803;198,10000000;
63,541270;0,1055;0,1036;0,3899;55,74851500;48,74357667;0,68509525;198,10000000;
63,641752;0,3117;0,5091;0,6303;55,74851500;48,74357667;0,68509525;198,10000000;
63,741922;0,4007;0,3997;1,3095;55,74851500;48,74357667;0,68509525;198,10000000;
63,842842;0,1779;0,2033;1,3466;55,74851500;48,74357667;0,68509525;198,10000000;
63,943626;0,1290;0,2345;0,8218;55,74851500;48,74357667;0,68509525;198,10000000;
64,044049;-0,1407;0,2961;0,5130;55,74851500;48,74357667;0,68509525;198,10000000;
64,144564;-0,1231;0,5355;0,8111;55,74851500;48,74357667;0,68509525;198,10000000;
64,244587;-0,1906;0,2639;1,4522;55,74851500;48,74357667;0,68509525;198,10000000;
64,345425;-0,0948;0,0186;1,3144;55,74851500;48,74357667;0,68509525;198,10000000;
64,445784;0,2189;0,1994;0,9977;55,74851500;48,74357667;0,68509525;197,80000000;
64,546277;0,1055;0,1827;0,5072;55,74852500;48,74359167;0,61149001;197,80000000;
64,646481;0,2238;0,4632;0,6772;55,74852500;48,74359167;0,61149001;197,80000000;
64,747068;0,4427;0,2189;1,4717;55,74852500;48,74359167;0,61149001;197,80000000;
64,847682;0,2042;0,1143;1,3730;55,74852500;48,74359167;0,61149001;197,80000000;
64,950213;0,3049;0,2668;0,7359;55,74852500;48,74359167;0,61149001;197,80000000;
65,048296;-0,0987;0,2384;0,4779;55,74852500;48,74359167;0,61149001;197,80000000;
65,149108;-0,0919;0,3968;0,8023;55,74852500;48,74359167;0,61149001;197,80000000;
65,249790;-0,3713;0,2355;1,5284;55,74852500;48,74359167;0,61149001;197,80000000;
65,349760;-0,0293;0,0391;1,5479;55,74852500;48,74359167;0,61149001;197,80000000;
65,450673;0,2717;0,2580;0,9508;55,74852500;48,74359167;0,61149001;197,60000000;
65,551329;0,0616;0,2218;0,6039;55,74853500;48,74360167;0,53016388;197,60000000;
65,651708;0,0899;0,4143;0,6313;55,74853500;48,74360167;0,53016388;197,60000000;
65,752280;0,3186;0,3479;1,2753;55,74853500;48,74360167;0,53016388;197,60000000;
65,852765;0,1368;0,3342;1,3544;55,74853500;48,74360167;0,53016388;197,60000000;
65,961702;0,2687;0,3498;0,6635;55,74853500;48,74360167;0,53016388;197,60000000;
66,053840;-0,0469;0,3039;0,5238;55,74853500;48,74360167;0,53016388;197,60000000;
66,154529;-0,0958;0,4671;0,9792;55,74853500;48,74360167;0,53016388;197,60000000;
66,254723;-0,2883;0,3440;1,2938;55,74853500;48,74360167;0,53016388;197,60000000;
